,2021-01-03 18:00:00,1904.998,1910.898,1903.288,1909.718,0
34,2021-01-03 18:35:00,1914.488,1914.858,1914.048,1914.218,0
35,2021-01-03 18:36:00,1914.208,1914.208,1913.288,1913.45,0
36,2021-01-03 18:37:00,1913.678,1913.845,1913.165,1913.295,0
37,2021-01-03 18:38:00,1913.315,1913.925,1913.165,1913.925,0
38,2021-01-03 18:39:00,1913.905,1914.175,1913.865,1914.105,0
39,2021-01-03 18:40:00,1914.095,1914.318,1913.975,1914.265,0
40,2021-01-03 18:41:00,1914.255,1914.758,1914.075,1914.455,0
41,2021-01-03 18:42:00,1914.445,1914.505,1914.095,1914.115,0
42,2021-01-03 18:43:00,1914.105,1914.345,1913.995,1914.045,0
43,2021-01-03 18:44:00,1914.045,1914.165,1913.905,1914.085,0
44,2021-01-03 18:45:00,1914.115,1914.275,1913.815,1914.245,0
45,2021-01-03 18:46:00,1914.245,1914.315,1913.648,1913.658,0
46,2021-01-03 18:47:00,1913.628,1913.698,1913.34,1913.388,0
47,2021-01-03 18:48:00,1913.335,1913.695,1913.295,1913.445,0
48,2021-01-03 18:49:00,1913.435,1913.63,1913.285,1913.295,0
49,2021-01-03 18:50:00,1913.305,1913.378,1913.235,1913.358,0
50,2021-01-03 18:51:00,1913.338,1913.348,1913.148,1913.198,0
51,2021-01-03 18:52:00,1913.188,1913.558,1913.138,1913.558,0
52,2021-01-03 18:53:00,1913.508,1913.508,1912.728,1912.958,0
53,2021-01-03 18:54:00,1912.958,1912.958,1912.338,1912.338,0
54,2021-01-03 18:55:00,1912.388,1912.388,1909.558,1909.558,0
55,2021-01-03 18:56:00,1909.608,1909.995,1909.558,1909.815,0
56,2021-01-03 18:57:00,1909.805,1911.525,1909.455,1911.395,0
57,2021-01-03 18:58:00,1911.385,1913.498,1911.298,1912.968,0
58,2021-01-03 18:59:00,1912.948,1913.168,1912.608,1913.035,0
59,2021-01-03 19:00:00,1913.025,1913.33,1912.568,1912.808,0
60,2021-01-03 19:01:00,1912.798,1913.015,1912.145,1912.688,0
61,2021-01-03 19:02:00,1912.688,1912.948,1912.608,1912.608,0
62,2021-01-03 19:03:00,1912.608,1912.748,1911.735,1911.74,0
63,2021-01-03 19:04:00,1911.74,1912.118,1911.335,1911.428,0
64,2021-01-03 19:05:00,1911.418,1911.958,1911.178,1911.378,0
65,2021-01-03 19:06:00,1911.298,1911.838,1911.258,1911.768,0
66,2021-01-03 19:07:00,1911.768,1911.908,1911.398,1911.448,0
67,2021-01-03 19:08:00,1911.498,1911.498,1911.048,1911.298,0
68,2021-01-03 19:09:00,1911.298,1911.298,1910.828,1911.098,0
69,2021-01-03 19:10:00,1911.098,1911.098,1910.698,1910.858,0
70,2021-01-03 19:11:00,1910.878,1911.158,1910.608,1910.938,0
71,2021-01-03 19:12:00,1910.938,1910.978,1910.518,1910.538,0
72,2021-01-03 19:13:00,1910.508,1910.978,1910.268,1910.858,0
73,2021-01-03 19:14:00,1910.858,1910.978,1910.278,1910.308,0
74,2021-01-03 19:15:00,1910.308,1910.708,1910.308,1910.598,0
75,2021-01-03 19:16:00,1910.598,1910.598,1910.145,1910.218,0
76,2021-01-03 19:17:00,1910.218,1910.398,1910.135,1910.268,0
77,2021-01-03 19:18:00,1910.28,1910.448,1909.938,1910.0,0
78,2021-01-03 19:19:00,1910.028,1910.138,1909.858,1909.948,0
79,2021-01-03 19:20:00,1909.948,1910.238,1909.948,1910.208,0
80,2021-01-03 19:21:00,1910.21,1910.738,1910.138,1910.738,0
81,2021-01-03 19:22:00,1910.738,1910.908,1910.578,1910.748,0
82,2021-01-03 19:23:00,1910.748,1910.825,1910.545,1910.774,0
83,2021-01-03 19:24:00,1910.644,1910.654,1910.298,1910.628,0
84,2021-01-03 19:25:00,1910.628,1910.778,1910.238,1910.238,0
85,2021-01-03 19:26:00,1910.288,1910.628,1910.178,1910.518,0
86,2021-01-03 19:27:00,1910.568,1910.818,1910.208,1910.358,0
87,2021-01-03 19:28:00,1910.408,1910.918,1910.408,1910.868,0
88,2021-01-03 19:29:00,1910.868,1911.118,1910.668,1910.918,0
89,2021-01-03 19:30:00,1910.878,1910.998,1910.648,1910.758,0
90,2021-01-03 19:31:00,1910.808,1911.498,1910.808,1911.348,0
91,2021-01-03 19:32:00,1911.348,1911.548,1911.298,1911.498,0
92,2021-01-03 19:33:00,1911.598,1911.815,1911.525,1911.808,0
93,2021-01-03 19:34:00,1911.775,1911.875,1911.568,1911.658,0
94,2021-01-03 19:35:00,1911.708,1912.215,1911.558,1912.215,0
95,2021-01-03 19:36:00,1912.155,1912.175,1911.975,1911.985,0
96,2021-01-03 19:37:00,1911.995,1912.205,1910.708,1910.808,0
97,2021-01-03 19:38:00,1910.808,1910.858,1910.258,1910.855,0
98,2021-01-03 19:39:00,1910.935,1911.638,1910.895,1911.348,0
99,2021-01-03 19:40:00,1911.298,1911.448,1910.875,1911.275,0
100,2021-01-03 19:41:00,1911.268,1911.568,1911.085,1911.518,0
101,2021-01-03 19:42:00,1911.618,1912.068,1911.568,1911.918,0
102,2021-01-03 19:43:00,1911.908,1911.948,1911.768,1911.948,0
103,2021-01-03 19:44:00,1911.878,1912.038,1911.558,1911.558,0
104,2021-01-03 19:45:00,1911.458,1911.918,1911.258,1911.768,0
105,2021-01-03 19:46:00,1911.768,1911.918,1911.418,1911.768,0
106,2021-01-03 19:47:00,1911.768,1911.874,1911.418,1911.874,0
107,2021-01-03 19:48:00,1911.796,1911.908,1911.518,1911.718,0
108,2021-01-03 19:49:00,1911.728,1911.908,1911.528,1911.688,0
109,2021-01-03 19:50:00,1911.738,1912.128,1911.288,1911.908,0
110,2021-01-03 19:51:00,1911.908,1911.978,1911.468,1911.568,0
111,2021-01-03 19:52:00,1911.568,1911.888,1911.498,1911.548,0
112,2021-01-03 19:53:00,1911.625,1912.518,1911.625,1912.518,0
113,2021-01-03 19:54:00,1912.485,1912.705,1912.218,1912.645,0
114,2021-01-03 19:55:00,1912.635,1912.818,1912.375,1912.618,0
115,2021-01-03 19:56:00,1912.668,1912.668,1912.288,1912.335,0
116,2021-01-03 19:57:00,1912.365,1912.375,1911.388,1911.805,0
117,2021-01-03 19:58:00,1911.775,1912.548,1911.695,1912.485,0
118,2021-01-03 19:59:00,1912.505,1913.508,1912.505,1913.278,0
119,2021-01-03 20:00:00,1913.278,1915.298,1912.678,1913.168,0
120,2021-01-03 20:01:00,1913.168,1913.898,1912.918,1912.918,0
121,2021-01-03 20:02:00,1912.918,1913.128,1912.405,1912.798,0
122,2021-01-03 20:03:00,1912.814,1913.768,1912.124,1913.544,0
123,2021-01-03 20:04:00,1913.538,1914.514,1913.508,1914.298,0
124,2021-01-03 20:05:00,1914.244,1915.505,1914.198,1915.235,0
125,2021-01-03 20:06:00,1915.315,1916.735,1915.315,1916.195,0
126,2021-01-03 20:07:00,1916.255,1916.705,1915.095,1916.028,0
127,2021-01-03 20:08:00,1916.028,1916.698,1916.028,1916.395,0
128,2021-01-03 20:09:00,1916.375,1916.888,1916.365,1916.458,0
129,2021-01-03 20:10:00,1916.458,1916.778,1916.025,1916.628,0
130,2021-01-03 20:11:00,1916.628,1916.728,1915.918,1916.078,0
131,2021-01-03 20:12:00,1916.108,1916.445,1915.665,1915.855,0
132,2021-01-03 20:13:00,1915.855,1916.368,1915.775,1916.185,0
133,2021-01-03 20:14:00,1916.265,1916.568,1915.978,1916.315,0
134,2021-01-03 20:15:00,1916.178,1916.505,1915.915,1916.005,0
135,2021-01-03 20:16:00,1915.995,1916.045,1915.575,1915.878,0
136,2021-01-03 20:17:00,1915.878,1916.128,1915.285,1915.285,0
137,2021-01-03 20:18:00,1915.278,1915.695,1914.388,1914.438,0
138,2021-01-03 20:19:00,1914.388,1914.538,1913.778,1913.985,0
139,2021-01-03 20:20:00,1914.015,1914.605,1913.935,1914.298,0
140,2021-01-03 20:21:00,1914.348,1914.985,1914.348,1914.845,0
141,2021-01-03 20:22:00,1914.825,1914.885,1914.625,1914.745,0
142,2021-01-03 20:23:00,1914.754,1914.875,1914.134,1914.454,0
143,2021-01-03 20:24:00,1914.484,1914.484,1913.818,1914.178,0
144,2021-01-03 20:25:00,1914.204,1915.094,1914.204,1914.954,0
145,2021-01-03 20:26:00,1915.054,1915.108,1914.754,1914.774,0
146,2021-01-03 20:27:00,1914.794,1914.955,1914.754,1914.824,0
147,2021-01-03 20:28:00,1914.854,1915.005,1914.754,1914.835,0
148,2021-01-03 20:29:00,1914.825,1915.215,1914.725,1914.855,0
149,2021-01-03 20:30:00,1914.865,1915.265,1914.845,1915.155,0
150,2021-01-03 20:31:00,1915.165,1915.295,1914.095,1914.345,0
151,2021-01-03 20:32:00,1914.365,1914.605,1913.985,1913.985,0
152,2021-01-03 20:33:00,1913.995,1914.065,1913.625,1913.705,0
153,2021-01-03 20:34:00,1913.695,1913.765,1913.174,1913.445,0
154,2021-01-03 20:35:00,1913.505,1914.285,1913.505,1914.065,0
155,2021-01-03 20:36:00,1914.055,1914.595,1913.995,1914.515,0
156,2021-01-03 20:37:00,1914.505,1915.185,1914.435,1915.125,0
157,2021-01-03 20:38:00,1915.105,1915.235,1915.025,1915.215,0
158,2021-01-03 20:39:00,1915.235,1915.285,1915.115,1915.225,0
159,2021-01-03 20:40:00,1915.245,1917.005,1915.015,1916.865,0
160,2021-01-03 20:41:00,1916.908,1918.008,1916.255,1916.435,0
161,2021-01-03 20:42:00,1916.365,1917.498,1916.365,1916.828,0
162,2021-01-03 20:43:00,1916.908,1917.328,1916.898,1916.908,0
163,2021-01-03 20:44:00,1916.958,1917.358,1916.908,1916.955,0
164,2021-01-03 20:45:00,1916.968,1917.708,1916.945,1917.468,0
165,2021-01-03 20:46:00,1917.468,1918.118,1915.238,1915.354,0
166,2021-01-03 20:47:00,1915.365,1916.528,1915.034,1916.378,0
167,2021-01-03 20:48:00,1916.228,1916.768,1915.978,1916.718,0
168,2021-01-03 20:49:00,1916.668,1917.378,1916.518,1917.278,0
169,2021-01-03 20:50:00,1917.328,1918.445,1917.328,1918.428,0
170,2021-01-03 20:51:00,1918.435,1918.655,1917.695,1917.745,0
171,2021-01-03 20:52:00,1917.775,1917.775,1917.084,1917.094,0
172,2021-01-03 20:53:00,1917.114,1917.698,1917.048,1917.598,0
173,2021-01-03 20:54:00,1917.598,1917.598,1917.148,1917.288,0
174,2021-01-03 20:55:00,1917.338,1917.638,1917.188,1917.588,0
175,2021-01-03 20:56:00,1917.538,1917.638,1917.054,1917.258,0
176,2021-01-03 20:57:00,1917.264,1917.558,1916.568,1916.618,0
177,2021-01-03 20:58:00,1916.668,1917.414,1916.618,1917.004,0
178,2021-01-03 20:59:00,1916.958,1917.234,1916.518,1916.524,0
179,2021-01-03 21:00:00,1916.558,1916.994,1916.474,1916.728,0
180,2021-01-03 21:01:00,1916.628,1916.728,1916.128,1916.358,0
181,2021-01-03 21:02:00,1916.358,1916.508,1915.818,1915.868,0
182,2021-01-03 21:03:00,1915.818,1916.608,1915.768,1915.945,0
183,2021-01-03 21:04:00,1915.985,1916.478,1915.394,1915.494,0
184,2021-01-03 21:05:00,1915.475,1916.798,1915.465,1916.715,0
185,2021-01-03 21:06:00,1916.718,1916.845,1916.405,1916.645,0
186,2021-01-03 21:07:00,1916.635,1917.058,1916.535,1916.895,0
187,2021-01-03 21:08:00,1916.895,1916.895,1916.335,1916.495,0
188,2021-01-03 21:09:00,1916.475,1917.565,1916.465,1917.505,0
189,2021-01-03 21:10:00,1917.505,1917.758,1917.415,1917.498,0
190,2021-01-03 21:11:00,1917.458,1917.875,1917.288,1917.875,0
191,2021-01-03 21:12:00,1917.885,1917.885,1917.565,1917.775,0
192,2021-01-03 21:13:00,1917.755,1918.188,1917.675,1918.088,0
193,2021-01-03 21:14:00,1918.038,1918.828,1918.005,1918.575,0
194,2021-01-03 21:15:00,1918.585,1918.975,1918.505,1918.615,0
195,2021-01-03 21:16:00,1918.595,1918.595,1918.165,1918.395,0
196,2021-01-03 21:17:00,1918.415,1918.715,1918.325,1918.705,0
197,2021-01-03 21:18:00,1918.715,1918.755,1918.558,1918.708,0
198,2021-01-03 21:19:00,1918.708,1919.058,1918.658,1918.745,0
199,2021-01-03 21:20:00,1918.765,1918.765,1918.365,1918.665,0
200,2021-01-03 21:21:00,1918.645,1918.665,1918.255,1918.315,0
201,2021-01-03 21:22:00,1918.335,1918.535,1918.265,1918.305,0
202,2021-01-03 21:23:00,1918.305,1918.465,1918.135,1918.245,0
203,2021-01-03 21:24:00,1918.255,1918.405,1918.175,1918.365,0
204,2021-01-03 21:25:00,1918.375,1918.455,1918.048,1918.285,0
205,2021-01-03 21:26:00,1918.298,1918.315,1918.115,1918.185,0
206,2021-01-03 21:27:00,1918.188,1918.675,1918.188,1918.585,0
207,2021-01-03 21:28:00,1918.585,1918.668,1918.418,1918.418,0
208,2021-01-03 21:29:00,1918.368,1918.518,1918.288,1918.288,0
209,2021-01-03 21:30:00,1918.338,1918.718,1918.188,1918.638,0
210,2021-01-03 21:31:00,1918.648,1918.798,1918.358,1918.798,0
211,2021-01-03 21:32:00,1918.798,1918.848,1918.348,1918.648,0
212,2021-01-03 21:33:00,1918.648,1918.648,1918.258,1918.388,0
213,2021-01-03 21:34:00,1918.388,1918.468,1918.198,1918.398,0
214,2021-01-03 21:35:00,1918.398,1918.618,1918.298,1918.368,0
215,2021-01-03 21:36:00,1918.368,1918.708,1918.218,1918.318,0
216,2021-01-03 21:37:00,1918.288,1918.518,1918.178,1918.418,0
217,2021-01-03 21:38:00,1918.408,1918.468,1918.128,1918.208,0
218,2021-01-03 21:39:00,1918.258,1918.308,1917.928,1918.108,0
219,2021-01-03 21:40:00,1918.105,1918.162,1918.004,1918.085,0
220,2021-01-03 21:41:00,1918.075,1918.155,1917.948,1918.135,0
221,2021-01-03 21:42:00,1918.135,1918.235,1917.985,1918.185,0
222,2021-01-03 21:43:00,1918.195,1918.655,1918.135,1918.605,0
223,2021-01-03 21:44:00,1918.645,1919.065,1918.645,1919.045,0
224,2021-01-03 21:45:00,1919.055,1919.355,1919.005,1919.308,0
225,2021-01-03 21:46:00,1919.208,1919.325,1919.008,1919.325,0
226,2021-01-03 21:47:00,1919.325,1919.685,1919.115,1919.615,0
227,2021-01-03 21:48:00,1919.605,1919.788,1919.445,1919.685,0
228,2021-01-03 21:49:00,1919.665,1919.788,1919.595,1919.785,0
229,2021-01-03 21:50:00,1919.785,1919.968,1919.605,1919.778,0
230,2021-01-03 21:51:00,1919.788,1920.025,1919.698,1919.825,0
231,2021-01-03 21:52:00,1919.825,1920.315,1919.825,1920.235,0
232,2021-01-03 21:53:00,1920.235,1920.345,1919.985,1919.985,0
233,2021-01-03 21:54:00,1919.985,1920.615,1919.985,1920.595,0
234,2021-01-03 21:55:00,1920.595,1921.445,1920.595,1921.128,0
235,2021-01-03 21:56:00,1921.128,1921.595,1920.815,1921.565,0
236,2021-01-03 21:57:00,1921.565,1921.698,1921.305,1921.355,0
237,2021-01-03 21:58:00,1921.355,1921.735,1921.278,1921.725,0
238,2021-01-03 21:59:00,1921.725,1921.775,1921.585,1921.675,0
239,2021-01-03 22:00:00,1921.695,1921.785,1921.548,1921.638,0
240,2021-01-03 22:01:00,1921.688,1921.798,1921.498,1921.698,0
241,2021-01-03 22:02:00,1921.748,1921.985,1921.595,1921.685,0
242,2021-01-03 22:03:00,1921.695,1921.725,1921.475,1921.605,0
243,2021-01-03 22:04:00,1921.608,1921.818,1921.508,1921.768,0
244,2021-01-03 22:05:00,1921.668,1921.695,1921.365,1921.545,0
245,2021-01-03 22:06:00,1921.545,1921.738,1921.485,1921.638,0
246,2021-01-03 22:07:00,1921.595,1921.755,1920.765,1920.965,0
247,2021-01-03 22:08:00,1921.005,1921.285,1920.975,1921.165,0
248,2021-01-03 22:09:00,1921.155,1921.155,1920.675,1920.855,0
249,2021-01-03 22:10:00,1920.895,1921.315,1920.865,1921.315,0
250,2021-01-03 22:11:00,1921.355,1921.365,1921.155,1921.295,0
251,2021-01-03 22:12:00,1921.295,1921.415,1921.255,1921.275,0
252,2021-01-03 22:13:00,1921.265,1921.365,1921.005,1921.135,0
253,2021-01-03 22:14:00,1921.125,1921.375,1921.065,1921.345,0
254,2021-01-03 22:15:00,1921.315,1922.175,1921.315,1922.145,0
255,2021-01-03 22:16:00,1922.155,1922.305,1921.548,1921.548,0
256,2021-01-03 22:17:00,1921.548,1921.698,1921.308,1921.665,0
257,2021-01-03 22:18:00,1921.655,1922.328,1921.655,1922.255,0
258,2021-01-03 22:19:00,1922.228,1922.245,1921.835,1922.165,0
259,2021-01-03 22:20:00,1922.218,1922.638,1922.108,1922.615,0
260,2021-01-03 22:21:00,1922.595,1922.655,1922.325,1922.375,0
261,2021-01-03 22:22:00,1922.355,1922.655,1922.305,1922.635,0
262,2021-01-03 22:23:00,1922.615,1922.805,1922.585,1922.735,0
263,2021-01-03 22:24:00,1922.738,1922.755,1922.415,1922.595,0
264,2021-01-03 22:25:00,1922.615,1922.805,1922.485,1922.725,0
265,2021-01-03 22:26:00,1922.755,1922.795,1922.535,1922.615,0
266,2021-01-03 22:27:00,1922.615,1922.785,1922.565,1922.595,0
267,2021-01-03 22:28:00,1922.605,1923.495,1922.585,1923.355,0
268,2021-01-03 22:29:00,1923.375,1923.438,1922.978,1923.078,0
269,2021-01-03 22:30:00,1923.078,1923.228,1922.978,1923.165,0
270,2021-01-03 22:31:00,1923.145,1923.185,1922.914,1923.015,0
271,2021-01-03 22:32:00,1923.105,1923.255,1922.825,1923.255,0
272,2021-01-03 22:33:00,1923.225,1923.295,1923.125,1923.265,0
273,2021-01-03 22:34:00,1923.165,1923.305,1923.075,1923.115,0
274,2021-01-03 22:35:00,1923.095,1923.415,1923.065,1923.305,0
275,2021-01-03 22:36:00,1923.265,1923.435,1923.255,1923.435,0
276,2021-01-03 22:37:00,1923.415,1923.855,1923.365,1923.805,0
277,2021-01-03 22:38:00,1923.845,1923.865,1923.025,1923.375,0
278,2021-01-03 22:39:00,1923.375,1924.475,1923.375,1924.418,0
279,2021-01-03 22:40:00,1924.368,1925.145,1924.368,1925.035,0
280,2021-01-03 22:41:00,1925.045,1925.135,1923.975,1923.975,0
281,2021-01-03 22:42:00,1923.975,1924.668,1923.885,1923.915,0
282,2021-01-03 22:43:00,1923.935,1924.445,1923.925,1924.165,0
283,2021-01-03 22:44:00,1924.238,1924.338,1924.015,1924.168,0
284,2021-01-03 22:45:00,1924.125,1924.218,1924.065,1924.215,0
285,2021-01-03 22:46:00,1924.155,1924.155,1923.855,1923.855,0
286,2021-01-03 22:47:00,1923.855,1923.918,1923.688,1923.815,0
287,2021-01-03 22:48:00,1923.815,1923.835,1922.848,1922.888,0
288,2021-01-03 22:49:00,1922.901,1923.034,1922.328,1922.575,0
289,2021-01-03 22:50:00,1922.56,1923.008,1922.56,1922.692,0
290,2021-01-03 22:51:00,1922.675,1922.805,1921.807,1922.492,0
291,2021-01-03 22:52:00,1922.496,1922.525,1922.134,1922.153,0
292,2021-01-03 22:53:00,1922.154,1922.496,1922.031,1922.167,0
293,2021-01-03 22:54:00,1922.142,1922.261,1922.004,1922.249,0
294,2021-01-03 22:55:00,1922.256,1922.456,1922.181,1922.421,0
295,2021-01-03 22:56:00,1922.393,1922.468,1922.089,1922.143,0
296,2021-01-03 22:57:00,1922.147,1922.778,1922.137,1922.586,0
297,2021-01-03 22:58:00,1922.584,1922.644,1922.353,1922.579,0
298,2021-01-03 22:59:00,1922.788,1923.12,1922.738,1923.12,0
299,2021-01-03 23:00:00,1923.119,1923.423,1922.99,1923.319,0
300,2021-01-03 23:01:00,1923.317,1923.634,1923.277,1923.552,0
301,2021-01-03 23:02:00,1923.548,1923.602,1923.33,1923.368,0
302,2021-01-03 23:03:00,1923.377,1923.633,1923.377,1923.603,0
303,2021-01-03 23:04:00,1923.6,1923.627,1923.074,1923.104,0
304,2021-01-03 23:05:00,1923.094,1923.115,1922.768,1922.768,0
305,2021-01-03 23:06:00,1922.665,1922.768,1922.475,1922.485,0
306,2021-01-03 23:07:00,1922.435,1922.435,1922.055,1922.185,0
307,2021-01-03 23:08:00,1922.155,1923.185,1922.025,1922.985,0
308,2021-01-03 23:09:00,1922.945,1923.285,1922.685,1923.195,0
309,2021-01-03 23:10:00,1923.185,1923.185,1922.805,1922.805,0
310,2021-01-03 23:11:00,1922.805,1923.005,1922.655,1922.685,0
311,2021-01-03 23:12:00,1922.665,1922.805,1922.635,1922.795,0
312,2021-01-03 23:13:00,1922.845,1923.455,1922.845,1923.175,0
313,2021-01-03 23:14:00,1923.208,1923.465,1923.095,1923.108,0
314,2021-01-03 23:15:00,1923.075,1923.108,1922.958,1923.008,0
315,2021-01-03 23:16:00,1922.985,1922.985,1922.675,1922.795,0
316,2021-01-03 23:17:00,1922.735,1922.865,1922.605,1922.795,0
317,2021-01-03 23:18:00,1922.785,1922.958,1922.755,1922.858,0
318,2021-01-03 23:19:00,1922.808,1922.955,1922.755,1922.865,0
319,2021-01-03 23:20:00,1922.905,1923.015,1922.798,1922.798,0
320,2021-01-03 23:21:00,1922.748,1922.998,1922.495,1922.598,0
321,2021-01-03 23:22:00,1922.598,1922.598,1922.165,1922.315,0
322,2021-01-03 23:23:00,1922.305,1922.325,1922.078,1922.198,0
323,2021-01-03 23:24:00,1922.198,1922.305,1921.238,1921.326,0
324,2021-01-03 23:25:00,1921.319,1921.407,1921.182,1921.292,0
325,2021-01-03 23:26:00,1921.284,1921.798,1921.214,1921.798,0
326,2021-01-03 23:27:00,1921.799,1921.935,1921.738,1921.788,0
327,2021-01-03 23:28:00,1921.797,1921.797,1921.688,1921.688,0
328,2021-01-03 23:29:00,1921.688,1921.996,1921.688,1921.938,0
329,2021-01-03 23:30:00,1921.988,1922.151,1921.688,1921.688,0
330,2021-01-03 23:31:00,1921.688,1921.751,1921.434,1921.453,0
331,2021-01-03 23:32:00,1921.456,1921.889,1921.398,1921.889,0
332,2021-01-03 23:33:00,1921.877,1921.9,1921.398,1921.398,0
333,2021-01-03 23:34:00,1921.398,1921.755,1921.108,1921.444,0
334,2021-01-03 23:35:00,1921.428,1921.621,1921.318,1921.358,0
335,2021-01-03 23:36:00,1921.374,1921.528,1921.368,1921.428,0
336,2021-01-03 23:37:00,1921.428,1921.764,1921.408,1921.724,0
337,2021-01-03 23:38:00,1921.724,1921.908,1921.652,1921.894,0
338,2021-01-03 23:39:00,1921.904,1921.944,1921.524,1921.524,0
339,2021-01-03 23:40:00,1921.508,1921.614,1920.108,1920.408,0
340,2021-01-03 23:41:00,1920.408,1921.518,1920.408,1921.458,0
341,2021-01-03 23:42:00,1921.458,1922.845,1921.448,1922.515,0
342,2021-01-03 23:43:00,1922.515,1922.898,1922.515,1922.715,0
343,2021-01-03 23:44:00,1922.715,1922.925,1922.705,1922.785,0
344,2021-01-03 23:45:00,1922.785,1922.895,1922.745,1922.795,0
345,2021-01-03 23:46:00,1922.715,1922.745,1922.605,1922.675,0
346,2021-01-03 23:47:00,1922.625,1922.725,1922.535,1922.625,0
347,2021-01-03 23:48:00,1922.635,1922.735,1922.255,1922.255,0
348,2021-01-03 23:49:00,1922.275,1922.658,1922.275,1922.625,0
349,2021-01-03 23:50:00,1922.615,1922.665,1922.425,1922.575,0
350,2021-01-03 23:51:00,1922.595,1922.595,1922.538,1922.538,0
351,2021-01-03 23:52:00,1922.505,1922.728,1922.495,1922.678,0
352,2021-01-03 23:53:00,1922.668,1922.718,1922.475,1922.475,0
353,2021-01-03 23:54:00,1922.515,1922.708,1922.515,1922.658,0
354,2021-01-03 23:55:00,1922.708,1922.708,1922.565,1922.625,0
355,2021-01-03 23:56:00,1922.638,1922.988,1922.495,1922.655,0
356,2021-01-03 23:57:00,1922.715,1922.775,1922.655,1922.655,0
357,2021-01-03 23:58:00,1922.665,1922.685,1922.585,1922.585,0
358,2021-01-03 23:59:00,1922.605,1922.665,1922.595,1922.605,0
359,2021-01-04 00:00:00,1922.595,1922.715,1922.435,1922.645,0
360,2021-01-04 00:01:00,1922.688,1922.838,1922.675,1922.735,0
361,2021-01-04 00:02:00,1922.768,1922.818,1922.718,1922.818,0
362,2021-01-04 00:03:00,1922.765,1922.848,1922.745,1922.765,0
363,2021-01-04 00:04:00,1922.805,1922.925,1922.755,1922.785,0
364,2021-01-04 00:05:00,1922.795,1922.805,1922.735,1922.735,0
365,2021-01-04 00:06:00,1922.695,1922.755,1922.655,1922.705,0
366,2021-01-04 00:07:00,1922.725,1922.775,1922.675,1922.745,0
367,2021-01-04 00:08:00,1922.735,1922.785,1922.696,1922.725,0
368,2021-01-04 00:09:00,1922.715,1922.858,1922.662,1922.745,0
369,2021-01-04 00:10:00,1922.75,1922.755,1922.645,1922.655,0
370,2021-01-04 00:11:00,1922.655,1922.655,1922.305,1922.445,0
371,2021-01-04 00:12:00,1922.465,1922.574,1922.245,1922.574,0
372,2021-01-04 00:13:00,1922.574,1922.615,1922.477,1922.492,0
373,2021-01-04 00:14:00,1922.485,1922.485,1922.018,1922.018,0
374,2021-01-04 00:15:00,1922.018,1922.018,1921.588,1921.588,0
375,2021-01-04 00:16:00,1921.588,1921.588,1920.688,1920.828,0
